value;value_err;distance_px;distance_pc
15.1383;-10.0;13.341664064126334;1.5847127218437214
15.0997;-10.0;13.152946437965905;1.562296985577605
15.0404;-10.0;13.038404810405298;1.5486918180734968
15.151;-10.0;13.038404810405298;1.5486918180734968
15.1156;-10.0;13.152946437965905;1.562296985577605
15.0069;-10.0;13.341664064126334;1.5847127218437214
15.0812;-10.0;13.601470508735444;1.6155723339588315
15.1276;-10.0;13.92838827718412;1.6544033781349765
15.0532;-10.0;13.892443989449804;1.6501339429448534
15.027;-10.0;13.416407864998739;1.5935907337283064
15.0624;-10.0;13.416407864998739;1.5935907337283064
15.0427;-10.0;13.892443989449804;1.6501339429448534
15.0927;-10.0;13.601470508735444;1.6155723339588315
15.1139;-10.0;13.038404810405298;1.5486918180734968
15.0781;-10.0;13.038404810405298;1.5486918180734968
15.0771;-10.0;13.601470508735444;1.6155723339588315
14.9688;-10.0;13.45362404707371;1.5980112435619513
15.0982;14.5917;13.45362404707371;1.5980112435619513
15.0243;-10.0;13.45362404707371;1.5980112435619513
15.1854;14.5631;13.45362404707371;1.5980112435619513
15.0451;-10.0;13.601470508735444;1.6155723339588315
15.0676;-10.0;13.601470508735444;1.6155723339588315
15.1299;-10.0;13.892443989449804;1.6501339429448534
15.0937;-10.0;13.038404810405298;1.5486918180734968
15.0604;-10.0;13.038404810405298;1.5486918180734968
15.0117;-10.0;13.892443989449804;1.6501339429448534
15.0309;-10.0;13.416407864998739;1.5935907337283064
15.0542;-10.0;13.416407864998739;1.5935907337283064
15.0569;-10.0;13.92838827718412;1.6544033781349765
15.0081;-10.0;13.92838827718412;1.6544033781349765
15.1025;-10.0;13.601470508735444;1.6155723339588315
14.9642;-10.0;13.601470508735444;1.6155723339588315
15.0534;-10.0;13.341664064126334;1.5847127218437214
14.9579;-10.0;13.341664064126334;1.5847127218437214
15.0425;-10.0;13.152946437965905;1.562296985577605
15.0479;-10.0;13.152946437965905;1.562296985577605
15.0461;-10.0;13.038404810405298;1.5486918180734968
15.0908;-10.0;13.038404810405298;1.5486918180734968
15.0558;-10.0;14.0;1.6629093641674546
15.105;-10.0;14.0;1.6629093641674546
15.0988;-10.0;13.038404810405298;1.5486918180734968
15.0939;-10.0;13.038404810405298;1.5486918180734968
15.032;-10.0;13.152946437965905;1.562296985577605
15.0287;-10.0;13.152946437965905;1.562296985577605
15.0257;-10.0;13.341664064126334;1.5847127218437214
15.0474;-10.0;13.341664064126334;1.5847127218437214
15.0236;-10.0;13.601470508735444;1.6155723339588315
15.0873;-10.0;13.601470508735444;1.6155723339588315
15.0368;-10.0;13.92838827718412;1.6544033781349765
15.0559;-10.0;13.92838827718412;1.6544033781349765
15.0229;-10.0;13.416407864998739;1.5935907337283064
15.0832;-10.0;13.416407864998739;1.5935907337283064
15.1363;14.4854;13.892443989449804;1.6501339429448534
15.3471;14.6471;13.038404810405298;1.5486918180734968
15.0506;-10.0;13.038404810405298;1.5486918180734968
15.0632;-10.0;13.892443989449804;1.6501339429448534
15.4243;14.6855;13.601470508735444;1.6155723339588315
15.0671;-10.0;13.601470508735444;1.6155723339588315
15.117;-10.0;13.45362404707371;1.5980112435619513
15.1138;-10.0;13.45362404707371;1.5980112435619513
15.0953;-10.0;13.45362404707371;1.5980112435619513
15.0863;-10.0;13.45362404707371;1.5980112435619513
15.0608;-10.0;13.601470508735444;1.6155723339588315
15.0915;-10.0;13.038404810405298;1.5486918180734968
15.0828;-10.0;13.038404810405298;1.5486918180734968
15.0477;-10.0;13.601470508735444;1.6155723339588315
15.103;-10.0;13.892443989449804;1.6501339429448534
15.0468;-10.0;13.416407864998739;1.5935907337283064
15.0933;-10.0;13.416407864998739;1.5935907337283064
15.0324;-10.0;13.892443989449804;1.6501339429448534
15.0638;-10.0;13.92838827718412;1.6544033781349765
14.9549;-10.0;13.601470508735444;1.6155723339588315
15.3162;14.781;13.341664064126334;1.5847127218437214
15.0763;-10.0;13.152946437965905;1.562296985577605
15.0728;-10.0;13.038404810405298;1.5486918180734968
14.9624;-10.0;13.038404810405298;1.5486918180734968
15.081;-10.0;13.152946437965905;1.562296985577605
15.1066;-10.0;13.341664064126334;1.5847127218437214
15.0933;-10.0;13.601470508735444;1.6155723339588315
15.1147;-10.0;13.92838827718412;1.6544033781349765
15.0734;-10.0;14.0;1.6629093641674546
15.0561;-10.0;15.0;1.7816886044651299
15.0787;-10.0;14.866068747318506;1.765780352019506
15.0779;-10.0;14.560219778561036;1.7294518438646662
15.1087;-10.0;14.317821063276353;1.7006599086140193
15.0522;-10.0;14.142135623730951;1.6797921255734531
15.0294;-10.0;14.035668847618199;1.6671460827898377
15.0968;-10.0;14.035668847618199;1.6671460827898377
15.106;-10.0;14.142135623730951;1.6797921255734531
14.9922;-10.0;14.317821063276353;1.7006599086140193
15.0437;-10.0;14.560219778561036;1.7294518438646662
15.0794;-10.0;14.866068747318506;1.765780352019506
15.0381;-10.0;14.7648230602334;1.753754466224121
15.0435;-10.0;14.317821063276353;1.7006599086140193
15.0352;-10.0;14.317821063276353;1.7006599086140193
15.0088;-10.0;14.7648230602334;1.753754466224121
15.0304;-10.0;15.0;1.7816886044651299
15.0742;-10.0;14.422205101855956;1.7130585654157076
15.0588;-10.0;14.422205101855956;1.7130585654157076
15.0516;-10.0;15.0;1.7816886044651299
15.0226;-10.0;14.866068747318506;1.765780352019506
15.1747;14.7181;14.212670403551895;1.6881701931351487
15.0709;-10.0;14.212670403551895;1.6881701931351487
14.8662;14.4844;14.866068747318506;1.765780352019506
15.0171;-10.0;14.866068747318506;1.765780352019506
15.0582;-10.0;14.142135623730951;1.6797921255734531
15.1422;14.7224;14.142135623730951;1.6797921255734531
15.0559;-10.0;14.866068747318506;1.765780352019506
15.03;-10.0;15.0;1.7816886044651299
15.0197;-10.0;14.212670403551895;1.6881701931351487
15.1117;-10.0;14.212670403551895;1.6881701931351487
15.1207;-10.0;15.0;1.7816886044651299
15.0724;-10.0;14.422205101855956;1.7130585654157076
15.0587;-10.0;14.422205101855956;1.7130585654157076
15.0957;-10.0;14.7648230602334;1.753754466224121
14.9599;-10.0;14.7648230602334;1.753754466224121
15.0313;-10.0;14.317821063276353;1.7006599086140193
15.0653;-10.0;14.317821063276353;1.7006599086140193
15.0782;-10.0;14.866068747318506;1.765780352019506
15.0322;-10.0;14.866068747318506;1.765780352019506
15.0312;-10.0;14.560219778561036;1.7294518438646662
14.9933;-10.0;14.560219778561036;1.7294518438646662
14.9844;-10.0;14.317821063276353;1.7006599086140193
15.0015;-10.0;14.317821063276353;1.7006599086140193
15.0683;-10.0;14.142135623730951;1.6797921255734531
15.0368;-10.0;14.142135623730951;1.6797921255734531
15.0563;-10.0;14.035668847618199;1.6671460827898377
15.0827;-10.0;14.035668847618199;1.6671460827898377
14.9959;-10.0;15.0;1.7816886044651299
15.0717;-10.0;15.0;1.7816886044651299
15.0527;-10.0;14.035668847618199;1.6671460827898377
15.1196;-10.0;14.035668847618199;1.6671460827898377
14.9734;-10.0;14.142135623730951;1.6797921255734531
15.0569;-10.0;14.142135623730951;1.6797921255734531
14.9942;-10.0;14.317821063276353;1.7006599086140193
15.0968;-10.0;14.317821063276353;1.7006599086140193
15.0511;-10.0;14.560219778561036;1.7294518438646662
15.0947;-10.0;14.560219778561036;1.7294518438646662
15.1005;-10.0;14.866068747318506;1.765780352019506
15.0147;-10.0;14.866068747318506;1.765780352019506
15.0334;-10.0;14.317821063276353;1.7006599086140193
15.1158;-10.0;14.317821063276353;1.7006599086140193
15.2582;14.5632;14.7648230602334;1.753754466224121
15.126;-10.0;14.7648230602334;1.753754466224121
15.3186;14.6108;14.422205101855956;1.7130585654157076
15.0843;-10.0;14.422205101855956;1.7130585654157076
15.3271;14.625;15.0;1.7816886044651299
15.1581;14.4817;14.212670403551895;1.6881701931351487
15.0954;-10.0;14.212670403551895;1.6881701931351487
15.0914;-10.0;15.0;1.7816886044651299
15.0705;-10.0;14.866068747318506;1.765780352019506
15.0898;-10.0;14.142135623730951;1.6797921255734531
15.0553;-10.0;14.142135623730951;1.6797921255734531
15.0821;-10.0;14.866068747318506;1.765780352019506
15.075;-10.0;14.866068747318506;1.765780352019506
15.0283;-10.0;14.212670403551895;1.6881701931351487
15.0802;-10.0;14.212670403551895;1.6881701931351487
15.0832;-10.0;14.866068747318506;1.765780352019506
15.0384;-10.0;15.0;1.7816886044651299
15.0677;-10.0;14.422205101855956;1.7130585654157076
14.9573;-10.0;14.422205101855956;1.7130585654157076
15.018;-10.0;15.0;1.7816886044651299
15.125;-10.0;14.7648230602334;1.753754466224121
15.1071;-10.0;14.317821063276353;1.7006599086140193
15.0743;-10.0;14.317821063276353;1.7006599086140193
15.0137;-10.0;14.7648230602334;1.753754466224121
15.0566;-10.0;14.866068747318506;1.765780352019506
14.9946;-10.0;14.560219778561036;1.7294518438646662
14.9867;-10.0;14.317821063276353;1.7006599086140193
15.0743;-10.0;14.142135623730951;1.6797921255734531
15.069;-10.0;14.035668847618199;1.6671460827898377
15.166;14.4952;14.035668847618199;1.6671460827898377
15.1878;14.5134;14.142135623730951;1.6797921255734531
15.123;14.5934;14.317821063276353;1.7006599086140193
14.8577;14.5251;14.560219778561036;1.7294518438646662
15.0465;-10.0;14.866068747318506;1.765780352019506
15.043;-10.0;15.0;1.7816886044651299
